section,sweep_param,sweep_value,sweep_label,param_B,value_B,cmro2_bias,cmro2_rel_bias,cmro2_mean,cmro2_std,R0_mean,pves_mean,pO2_abs_err,pO2_rel_err,spread
OAT,obs_var,2500.0,50,,,0.18594629639260152,9.297314819630076,2.1859462963926015,2.16927831780243,98.83256414512827,76.87421411718867,5.535847034021143,14.045739157280376,2.1584046738011997
OAT,obs_var,10000.0,100,,,0.47772240743407113,23.886120371703555,1.5222775925659289,2.101337900286774,99.49260226188409,73.63807158070044,3.83131394720579,9.772776784584089,2.090804811901343
OAT,cmro2_var,5e-08,0.000224,,,6.141152111371895e-05,0.0030705760556859474,1.9999385884788863,0.0010844835502785049,99.49991339082816,72.63496799025351,6.71805482891672,16.94248960415386,0.0010790475082758978
OAT,cmro2_var,0.005,0.0707,,,0.041453498877213946,2.0726749438606973,2.041453498877214,0.28506113725168863,100.23828056070366,86.94234655825527,5.697103243391866,14.353513164294284,0.2836322503727561
OAT,cmro2_var,0.5,0.707,,,0.0622224042175592,3.11112021087796,1.9377775957824408,2.7374649317772413,99.55272820923255,77.0170447889194,1.2936229807901727,3.1900237739681305,2.7237432166382853
OAT,cmro2_var,5.0,2.24,,,0.162581028131497,8.129051406574849,2.162581028131497,8.106520475912983,100.63219773961407,87.57868304947733,3.5492385227478165,8.832566853917948,8.065886032180996
OAT,R0_var,0.010000000000000002,0.1,,,0.15991476136820748,7.995738068410374,1.8400852386317925,2.0774198958957637,99.9992247857529,75.98719040826013,0.833380826110847,2.0038564449682545,2.067006698011627
OAT,R0_var,4.0,2.0,,,0.3499372552669262,17.49686276334631,1.6500627447330738,1.9420733416845972,100.01627045460708,83.53580065290451,10.428010102552895,26.402992786016306,1.9323385769158459
OAT,R0_var,100.0,10.0,,,0.29342819087921956,14.671409543960978,2.2934281908792196,2.1184153766120897,100.22381459445056,84.08896504392186,2.2723284412181313,5.784572606375302,2.1077966863025184
OAT,R0_var,400.0,20.0,,,1.885482599339444,94.2741299669722,3.885482599339444,1.901441509897875,55.51180698825875,84.27628047108037,29.669145376483467,75.66533493828268,1.8919104147414285
OAT,R0_var,2500.0,50.0,,,0.5247508892389972,26.23754446194986,2.524750889238997,2.258530958318303,-235.0845382876228,109.31196328152166,69.07600680603643,175.3748062569906,2.247209929843086
OAT,pvessel_var,0.25,0.5,,,0.31927269526692736,15.963634763346368,2.3192726952669274,1.9262832732025683,100.12666954935528,80.20339545351807,6.4174670875336,16.39129590192535,1.9166276571451746
OAT,pvessel_var,1.0,1.0,,,0.00871896097184477,0.43594804859223846,2.0087189609718448,2.2772632895180673,99.58199184737991,79.55073624794875,0.1729592217619568,0.4256904216891375,2.2658483640545724
OAT,pvessel_var,25.0,5.0,,,0.043639540209953864,2.181977010497693,2.043639540209954,2.406615279056219,98.78087997771064,89.76971225779218,10.33186805382204,26.011143326799697,2.3945519686097803
OAT,pvessel_var,100.0,10.0,,,0.6361145534161756,31.805727670808782,2.6361145534161756,1.8175014215645495,99.10225371746577,82.77588015546839,8.80202179865705,22.503127896878713,1.8083910813801491
OAT,pvessel_var,400.0,20.0,,,0.23117435173320144,11.558717586660073,2.2311743517332014,2.237953067674671,101.18659493845594,54.66346470657869,31.524719043654958,79.54602684008765,2.2267351871705197
CROSS,cmro2_true,1.0,1.00,obs_var,1.0,1.5290605382988476,,,1.798700257149542,,,39.86235050689382,,
CROSS,cmro2_true,1.0,1.00,obs_var,25.0,0.4430368485629046,,,2.492279555333225,,,18.306591454308485,,
CROSS,cmro2_true,1.0,1.00,obs_var,100.0,0.7866232158550699,,,2.1740863234244148,,,17.012931419811512,,
CROSS,cmro2_true,1.0,1.00,obs_var,2500.0,1.151407358599399,,,1.989585293212007,,,25.753789570144363,,
